Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
001250,KR7001250000,GS글로벌,KOSPI,,2630,2,-30,-1.13,2675,2675,2620,96056,254133335,217063799320,82533764,STK
020120,KR7020120002,키다리스튜디오,KOSPI,,5870,2,-50,-0.84,5870,5970,5760,5986,35048040,217018396420,36970766,STK
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,7010,2,-190,-2.64,7110,7150,7000,55617,392780250,216920068750,30944375,KSQ
043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,3710,2,-15,-0.4,3720,3720,3685,25421,94216495,215608274980,58115438,KSQ
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,34600,2,-500,-1.42,35100,35150,34350,1540,53327350,215086159800,6216363,KSQ
011040,KR7011040003,경동제약,KOSDAQ,우량기업부,6980,2,-60,-0.85,7060,7060,6970,8458,59243700,214765986680,30768766,KSQ
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,24000,1,250,1.05,23800,24250,23500,39625,944604700,214508304000,8937846,KSQ
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,16810,2,-290,-1.7,17100,17100,16760,9719,163978680,214500693430,12760303,KSQ
004710,KR7004710000,한솔테크닉스,KOSPI,,6670,2,-30,-0.45,6740,6740,6650,11103,74243240,214172886260,32109878,STK
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,20250,2,-750,-3.57,20750,21300,20200,14798,301388300,212985794250,10517817,KSQ
036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,13520,2,-290,-2.1,13770,13770,13470,38413,521372510,212940000000,15750000,KSQ
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,9130,2,-230,-2.46,8910,9180,8900,140200,1265013670,212561400590,23281643,KSQ
009580,KR7009580002,무림P&P,KOSPI,,3395,2,-50,-1.45,3445,3455,3390,13883,47396245,211740459980,62368324,STK
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3380,3,0,0.0,3355,3400,3340,20894,70254980,211716440000,62638000,KSQ
175140,KR7175140003,인포마크,KOSDAQ,벤처기업부,13700,1,220,1.63,13520,13990,13520,63409,873119860,211308471200,15423976,KSQ
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,5170,2,-90,-1.71,5200,5260,5160,13986,72742940,211292802380,40869014,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,43650,1,300,0.69,43500,43750,43500,849,36988850,211266000000,4840000,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,49800,3,0,0.0,49800,49950,49800,121,6030000,210387370800,4224646,STK
092200,KR7092200005,디아이씨,KOSPI,,5410,1,110,2.08,5350,5440,5300,258251,1388737280,210387158290,38888569,STK
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,23950,2,-250,-1.03,23900,24200,23700,5861,139997900,209825950000,8761000,KSQ
033530,KR7033530007,세종공업,KOSPI,,7520,2,-80,-1.05,7600,7600,7400,20145,151585450,209213626720,27820961,STK
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,14830,2,-350,-2.31,15180,15290,14770,15932,238238570,209140386430,14102521,KSQ
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,22300,1,600,2.76,21850,23200,21300,41945,935579150,208873886600,9366542,KSQ
003160,KR7003160009,디아이,KOSPI,,7380,2,-180,-2.38,7550,7560,7230,47029,345881890,208854000000,28300000,STK
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1653,2,-39,-2.3,1691,1691,1645,103984,172157046,208734943749,126276433,KSQ
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1873,2,-22,-1.16,1910,1910,1870,308044,580453102,208683291800,111416600,KSQ
317400,KR7317400000,자이에스앤디,KOSPI,,5380,3,0,0.0,5350,5440,5350,15231,81980700,208649957600,38782520,STK
000140,KR7000140004,하이트진로홀딩스,KOSPI,,8990,1,50,0.56,9000,9010,8950,1522,13661760,208628817350,23206765,STK
037070,KR7037070000,파세코,KOSDAQ,우량기업부,10430,2,-240,-2.25,10660,10660,10400,15958,167309090,208600000000,20000000,KSQ
117580,KR7117580001,대성에너지,KOSPI,,7560,2,-80,-1.05,7580,7630,7500,35498,268478980,207900000000,27500000,STK
122450,KR7122450000,KX,KOSDAQ,중견기업부,4560,2,-50,-1.08,4650,4650,4560,4475,20497620,206731995840,45335964,KSQ
057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,6050,2,-120,-1.94,6200,6210,6040,26324,160781490,206612110100,34150762,KSQ
039570,KR7039570007,HDC랩스,KOSPI,,7950,2,-50,-0.63,8010,8010,7940,589,4689130,206362927950,25957601,STK
115960,KR7115960007,연우,KOSDAQ,우량기업부,16570,1,680,4.28,16210,16750,16210,70026,1160228530,205434860000,12398000,KSQ
015860,KR7015860000,일진홀딩스,KOSPI,,4160,2,-45,-1.07,4185,4215,4160,4950,20646395,205285529280,49347483,STK
095570,KR7095570008,AJ네트웍스,KOSPI,,4380,2,-5,-0.11,4365,4395,4350,3166,13854180,205081652100,46822295,STK
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,18000,1,230,1.29,17770,18000,17140,180336,3141069430,204912576000,11384032,KSQ
033340,KR7033340001,좋은사람들,KOSDAQ,관리종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,2250,2,-5,-0.22,2280,2285,2230,95197,213542860,204514726500,90895434,KSQ
078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,9730,1,100,1.04,10030,10400,9700,182065,1829226490,204348739980,21001926,KSQ
015230,KR7015230006,대창단조,KOSPI,,7150,2,-180,-2.46,7330,7330,7150,111765,808441250,204291444500,28572230,STK
251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,12510,2,-10,-0.08,12480,12900,12480,8183,103804080,204093944640,16314464,KSQ
002990,KR7002990000,금호건설,KOSPI,,5520,2,-90,-1.6,5610,5630,5520,6922,38480080,203983844400,36953595,STK
339770,KR7339770000,교촌에프앤비,KOSPI,,8150,2,-30,-0.37,8180,8180,8130,2259,18389860,203607701000,24982540,STK
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,13730,1,400,3.0,13380,13860,13260,231697,3147982110,203537913600,14824320,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,18510,2,-710,-3.69,19030,19150,18500,34253,640435410,202980660000,10966000,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,50400,2,-300,-0.59,50600,50800,50000,3250,164047800,202705120800,4021927,STK
317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,9480,1,500,5.57,8800,9670,8710,233678,2182585800,202664767200,21378140,KSQ
110990,KR7110990009,디아이티,KOSDAQ,우량기업부,10720,2,-310,-2.81,10980,11030,10600,68898,740756190,202608000000,18900000,KSQ
094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5160,2,-40,-0.77,5200,5230,5120,56479,292548760,202425964080,39229838,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,13410,2,-230,-1.69,13570,13850,13400,17111,230769170,202206855510,15078811,STK
009155,KR7009151002,삼성전기우,KOSPI,,69500,2,-600,-0.86,70000,70400,69400,590,41140000,202035388000,2906984,STK
109610,KR7109610006,에스와이,KOSDAQ,벤처기업부,4130,2,-5,-0.12,4100,4165,4075,191820,791476490,201987562000,48907400,KSQ
038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,5910,2,-90,-1.5,5970,6030,5850,254385,1504766830,201940976700,34169370,KSQ
007160,KR7007160005,사조산업,KOSPI,,40300,2,-350,-0.86,39250,40600,39250,1774,70406900,201500000000,5000000,STK
001360,KR7001360007,삼성제약,KOSPI,,3000,2,-15,-0.5,3015,3050,2960,74231,222314445,201486237000,67162079,STK
373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,41700,1,200,0.48,40550,45000,39500,346886,14756807100,201465210000,4831300,KSQ
419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,14040,2,-80,-0.57,14110,14500,13980,104785,1494136370,200758802400,14299060,KSQ
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,23350,2,-850,-3.51,23100,23550,22500,93861,2173995600,200598215500,8590930,KSQ
084680,KR7084680008,이월드,KOSPI,,1413,1,21,1.51,1431,1436,1402,94063,133875956,200372150709,141806193,STK
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1317,2,-8,-0.6,1325,1326,1308,159028,209335500,200089204974,151928022,KSQ
051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),2805,2,-20,-0.71,2825,2970,2800,172162,489229620,199616181270,71164414,KSQ
136490,KR7136490000,선진,KOSPI,,8380,1,30,0.36,8360,8380,8290,1675,13940380,199273081520,23779604,STK
014580,KR7014580005,태경비케이,KOSPI,,7220,2,-70,-0.96,7310,7350,7190,49462,358674750,199149982000,27583100,STK
100130,KR7100130004,동국S&C,KOSDAQ,우량기업부,3480,2,-35,-1.0,3515,3515,3435,30301,105298270,198857640000,57143000,KSQ
234920,KR7234920007,자이글,KOSDAQ,벤처기업부,14670,2,-700,-4.55,15370,15370,14430,53861,791727230,198498449700,13530910,KSQ
172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,22150,1,150,0.68,21800,22350,21600,38754,853726850,198469736850,8960259,KSQ
006060,KR7006060008,화승인더,KOSPI,,3585,1,5,0.14,3550,3630,3530,12392,44392705,198322200000,55320000,STK
084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,5330,2,-90,-1.66,5420,5510,5240,660763,3548491250,197849573350,37119995,KSQ
357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,9550,1,130,1.38,9420,9640,9380,49098,468524060,197796601300,20711686,KSQ
015360,KR7015360001,예스코홀딩스,KOSPI,,32900,1,600,1.86,33500,34100,32800,19664,659374200,197400000000,6000000,STK
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4720,2,-55,-1.15,4775,4775,4720,8520,40336005,197184282320,41776331,KSQ
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,31750,2,-1600,-4.8,33500,33500,31250,11038,355265500,196777927500,6197730,KSQ
024900,KR7024900003,덕양산업,KOSPI,,6040,2,-540,-8.21,6400,6430,5940,524414,3196267600,196692479200,32564980,STK
025820,KR7025820002,이구산업,KOSPI,,5880,1,180,3.16,5850,6070,5540,4026862,23633979440,196638960000,33442000,STK
222810,KR7222810004,세토피아,KOSDAQ,중견기업부,2725,1,50,1.87,2735,2860,2710,345098,963086160,196464393125,72097025,KSQ
044450,KR7044450005,KSS해운,KOSPI,,8510,2,-70,-0.82,8580,8750,8480,15947,137199490,196460838800,23085880,STK
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,9350,1,30,0.32,9320,9400,9310,7768,72560070,196350000000,21000000,KSQ
105840,KR7105840003,우진,KOSPI,,9660,2,-150,-1.53,9860,9870,9660,77154,751116890,196326111240,20323614,STK
002100,KR7002100006,경농,KOSPI,,10050,2,-160,-1.57,10250,10250,9980,37989,381328500,196201878750,19522575,STK
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,16950,2,-50,-0.29,17020,17090,16890,12661,215049510,195666799800,11543764,KSQ
015890,KR7015890007,태경산업,KOSPI,,6680,2,-100,-1.47,6800,6800,6680,21792,146349200,195248050000,29228750,STK
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,9520,2,-10,-0.1,9440,9750,9370,196276,1883404160,194679973040,20449577,KSQ
029480,KR7029480001,광무,KOSDAQ,중견기업부,4060,2,-90,-2.17,4135,4140,4005,509146,2070631820,194424837460,47887891,KSQ
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),9780,1,210,2.19,9480,9870,9310,154377,1492621440,194307729480,19867866,KSQ
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,14020,1,120,0.86,14070,14300,13730,67041,934378900,194251894840,13855342,KSQ
389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,23100,1,100,0.43,23000,24400,22800,715895,16771194150,194168343600,8405556,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,7310,2,-170,-2.27,7480,7520,7300,27186,200102160,194141224170,26558307,KSQ
011785,KR7011781002,금호석유우,KOSPI,,64000,1,300,0.47,63700,64000,63400,1100,70187000,193503104000,3023486,STK
012860,KR7012860003,모베이스전자,KOSDAQ,중견기업부,2635,1,95,3.74,2600,2670,2510,1051988,2747869910,192970159195,73233457,KSQ
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,2995,2,-20,-0.66,3015,3020,2990,22705,68066450,192878000000,64400000,STK
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,16340,2,-390,-2.33,16730,16730,16310,5382,88487990,192555151540,11784281,KSQ
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,9150,1,50,0.55,9100,9250,9050,7379,67336660,192520465200,21040488,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,7860,2,-210,-2.6,8070,8070,7750,16031,126084430,192432489300,24482505,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,12680,1,80,0.63,12680,13050,12600,113150,1452760680,192261514400,15162580,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,15650,1,280,1.82,15380,15840,14500,230146,3559622020,192219591300,12282402,KSQ
000540,KR7000540005,흥국화재,KOSPI,,2990,2,-105,-3.39,3085,3085,2900,57704,173176040,192085508550,64242645,STK
093520,KR7093520005,매커스,KOSDAQ,우량기업부,11850,2,-320,-2.63,11850,11990,11780,19985,236573570,191532640200,16163092,KSQ
002390,KR7002390003,한독,KOSPI,,13900,2,-100,-0.71,14000,14090,13880,3368,47179650,191313108700,13763533,STK
032300,KR7032300006,한국파마,KOSDAQ,우량기업부,17500,2,-200,-1.13,17710,17750,17450,5709,100449330,190867267500,10906701,KSQ
001230,KR7001230002,동국홀딩스,KOSPI,,11960,2,-440,-3.55,12320,12320,11940,46387,560982740,190475725440,15926064,STK
007860,KR7007860000,서연,KOSPI,,8110,2,-150,-1.82,8310,8310,8090,36871,300380570,190421534840,23479844,STK
083420,KR7083420000,그린케미칼,KOSPI,,7930,2,-190,-2.34,8090,8170,7910,21022,168667070,190320000000,24000000,STK
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,3345,1,15,0.45,3435,3435,3280,46478,154349915,190196188215,56859847,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,32000,2,-650,-1.99,32300,32450,31900,4181,134226050,189656928000,5926779,KSQ
078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,12440,2,-140,-1.11,12630,12650,12360,5961,74271390,189640112080,15244382,KSQ
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,12560,1,220,1.78,12400,12730,12370,61910,778583530,189388585040,15078709,KSQ
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,16500,2,-250,-1.49,16760,16800,16450,27603,456471640,189224475000,11468150,KSQ
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4415,2,-45,-1.01,4440,4460,4415,6691,29646515,189124551470,42836818,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,10020,2,-130,-1.28,10150,10360,9990,14836,150180070,189099524160,18872208,KSQ
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,2895,2,-45,-1.53,2955,2955,2890,41266,120102835,188597221275,65145845,KSQ
003555,KR7003551009,LG우,KOSPI,,62400,2,-200,-0.32,62600,62600,62200,611,38133900,188549088000,3021620,STK
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,14560,2,-440,-2.93,14740,15050,14350,289943,4252460860,188100086720,12918962,KSQ
290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,19250,2,-70,-0.36,19320,19900,19100,42564,828682260,187996462500,9766050,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,14120,2,-300,-2.08,14200,14250,13900,52567,737244610,187696228080,13292934,KSQ
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,18800,2,-760,-3.89,19430,19560,18730,77867,1480764900,187200605200,9957479,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,18710,2,-190,-1.01,18790,19020,18680,2341,43906730,187100000000,10000000,STK
012800,KR7012800009,대창,KOSPI,,2045,1,263,14.76,1923,2135,1916,24025618,48332589755,186382320455,91140499,STK
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,26700,2,-450,-1.66,28000,28000,26300,74006,1996141300,185869113000,6961390,KSQ
039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,4700,2,-100,-2.08,4750,4755,4665,72810,343128240,185678110700,39505981,KSQ
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),2755,2,-95,-3.33,2885,2900,2710,66872,184691885,185618125000,67375000,KSQ
160550,KR7160550000,NEW,KOSDAQ,중견기업부,6640,2,-80,-1.19,6870,6990,6600,235331,1596584570,185296543840,27906106,KSQ
002620,KR7002620003,제일파마홀딩스,KOSPI,,11590,2,-260,-2.19,11720,11810,11590,3604,42106960,185131184450,15973355,STK
100250,KR7100250000,진양홀딩스,KOSPI,,3310,2,-10,-0.3,3320,3320,3310,5402,17909715,185013416520,55895292,STK
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,585,2,-9,-1.52,586,590,580,234206,136897573,184631601960,315609576,KSQ
417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,47350,1,150,0.32,47200,47450,46000,23961,1117172800,183707346250,3879775,KSQ
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3275,2,-40,-1.21,3310,3315,3215,38571,125657465,183255520100,55955884,STK
214390,KR7214390007,경보제약,KOSPI,,7660,2,-240,-3.04,7900,7900,7570,60132,464195480,183126547600,23906860,STK
388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,10050,2,-80,-0.79,10100,10220,9950,44755,449831990,183086387550,18217551,KSQ
138690,KR7138690003,엘아이에스,KOSDAQ,관리종목(소속부없음),2750,0,0,0.0,0,0,0,0,0,182818515000,66479460,KSQ
211270,KR7211270004,AP위성,KOSDAQ,벤처기업부,12120,1,210,1.76,12000,12270,11950,31775,384445100,182797524480,15082304,KSQ
035150,KR7035150002,백산,KOSPI,,7940,2,-10,-0.13,8000,8000,7880,12338,97545350,182699400000,23010000,STK
016450,KR7016450009,한세예스24홀딩스,KOSPI,,4555,2,-45,-0.98,4640,4695,4555,8135,37446750,182200000000,40000000,STK
417310,KR7417310000,코람코더원리츠,KOSPI,,4505,1,5,0.11,4545,4545,4485,7770,35007625,182002000000,40400000,STK
024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,181597539712,201999488,KSQ
122990,KR7122990005,와이솔,KOSDAQ,우량기업부,6440,1,20,0.31,6470,6490,6420,9646,62116560,181523900040,28186941,KSQ
097955,KR7097951008,CJ제일제당 우,KOSPI,,136400,2,-100,-0.07,136500,137300,136200,285,38931800,181061861200,1327433,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,11440,1,990,9.47,11890,12200,11040,2222895,25825772840,180857213680,15809197,STK
054620,KR7054620000,APS,KOSDAQ,중견기업부,8850,1,20,0.23,8810,8930,8700,5364,47125330,180488855850,20394221,KSQ
123690,KR7123690000,한국화장품,KOSPI,,11230,1,1520,15.65,10690,11790,10400,4120740,46483213730,180443640000,16068000,STK
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5900,3,0,0.0,5970,5970,5890,10059,59385250,180385532100,30573819,KSQ
215360,KR7215360009,우리산업,KOSDAQ,중견기업부,19730,2,-570,-2.81,20300,20300,19640,18089,358315880,180177575990,9132163,KSQ
128820,KR7128820008,대성산업,KOSPI,,3980,1,40,1.02,3990,3990,3920,22773,90093850,180037202440,45235478,STK
376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,7300,2,-70,-0.95,7310,7380,7250,5464,39850250,179580000000,24600000,KSQ
012320,KR7012320008,경동인베스트,KOSPI,,75900,2,-700,-0.91,76600,78000,75700,2797,213007100,179505245700,2365023,STK
092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,4695,2,-45,-0.95,4825,4825,4650,8339,39045745,179460050835,38223653,KSQ
055490,KR7055490007,테이팩스,KOSPI,,37700,2,-2300,-5.75,39600,39600,37550,56678,2172362850,179363405000,4757650,STK
044340,KR7044340008,위닉스,KOSDAQ,우량기업부,10020,2,-60,-0.6,9960,10030,9950,3491,34841600,179091718500,17873425,KSQ
008260,KR7008260002,NI스틸,KOSPI,,6260,2,-150,-2.34,6400,6400,6230,30249,190414110,179036732420,28600117,STK
007210,KR7007210008,벽산,KOSPI,,2605,2,-40,-1.51,2665,2675,2600,140855,372377915,178598800000,68560000,STK
005945,KR7005941000,NH투자증권우,KOSPI,,9460,2,-30,-0.32,9490,9490,9430,3482,32914790,178519357280,18870968,STK
290550,KR7290550003,디케이티,KOSDAQ,우량기업부,9550,2,-240,-2.45,9790,9840,9550,12913,124370890,178282943050,18668371,KSQ
003580,KR7003580008,HLB글로벌,KOSPI,,4195,2,-25,-0.59,4220,4240,4140,25206,105634360,177756660505,42373459,STK
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,13400,2,-110,-0.81,13490,13610,13330,5841,78389620,177646279000,13257185,KSQ
