no,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,apartment_name,full_address_road,building_name,road_name,main_building_no,sub_building_no,postcode,latitude,longitude
495,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1,1,1,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3,304,,서울 강동구 아리수로50길 50,래미안힐스테이트고덕,아리수로50길,50,,05229,37.5589494593044,127.147082524967
496,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1,1,1,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17,1701,문정래미안아파트,서울 송파구 문정로 83,문정래미안아파트,문정로,83,,05794,37.4906216221509,127.130293454812
497,2020-6376(1),아파트,2022-04-06,100,배당종결,0,1,1,2,108,4,43.5155,13.16,84.9321,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2020/6376/100524.jpg,서울 서초구 방배동 424-28,1165010100,1165061000,서울,서초구,방배동,424,28,104동,13,1303,,서울 서초구 방배천로18길 11,방배롯데캐슬아르떼,방배천로18길,11,,06676,37.4836231357856,126.984446674831
498,2021-100909(1),아파트,2022-04-06,80,배당종결,1,1,1,1,94,1,95.52,28.89,158.53,47.96,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/100909/157096.jpg,서울 종로구 평창동 102,1111018300,1111056000,서울,종로구,평창동,102,,,4,402,,서울 종로구 평창25길 4,르트랑시망,평창25길,4,,03004,37.610143533669,126.974834475236
499,2021-103013(1),아파트,2022-04-06,80,배당종결,1,1,1,1,85,2,48.58,14.7,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/103013/175490.jpg,서울 성북구 길음동 1284,1129013400,1129066000,서울,성북구,길음동,1284,,815동,6,603,길음뉴타운,서울 성북구 길음로 33,길음뉴타운,길음로,33,,02720,37.6050832927232,127.022078590713
500,2021-2611(3),아파트,2022-04-05,80,배당종결,1,320,256,287,90,2,9.9,2.99,31.83,9.63,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/2611/48534_AUTO_25.jpg,서울 은평구 대조동 6-25,1138010600,1138057000,서울,은평구,대조동,6,25,,10,1002,영화아파트,서울 은평구 통일로67길 12-8,영화아파트,통일로67길,12,8,03396,37.6110856526874,126.92777732165
501,2020-8125(1),아파트,2022-04-05,100,배당종결,0,450,450,550,122,1,68.39,20.69,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/8125/100810.jpg,서울 양천구 신월동 1058,1147010300,1147058000,서울,양천구,신월동,1058,,203동,9,901,,서울 양천구 남부순환로56길 15,신월동코아루2단지,남부순환로56길,15,,07914,37.5315874181946,126.828608714693
502,2021-51699(1),아파트,2022-03-29,80,배당종결,1,378,302,348,92,4,3.71,1.12,29.11,8.81,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/51699/122694.jpg,서울 마포구 신공덕동 167,1144010300,1144056500,서울,마포구,신공덕동,167,,,23,2302,,서울 마포구 백범로 199,메트로디오빌빌딩,백범로,199,,04195,37.5434945824728,126.952869805451
503,2021-52500(1),아파트,2022-03-29,80,배당종결,1,1,1,1,102,11,33.06,10.0,175.7,53.15,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/52500/122203.jpg,서울 용산구 이촌동 300-10,1117012900,1117063000,서울,용산구,이촌동,300,10,,13,1302,점보아파트,서울 용산구 이촌로 290,점보아파트,이촌로,290,,04425,37.5180494083878,126.978703263669
504,2021-52975(1),아파트,2022-03-29,100,배당종결,0,633,633,650,103,1,32.6,9.86,59.97,18.14,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/52975/118253.jpg,서울 은평구 구산동 159-10,1138010500,1138056000,서울,은평구,구산동,159,10,103동,5,501,,서울 은평구 갈현로17길 17,브라운스톤구산,갈현로17길,17,,03429,37.61150506029,126.90924503932
505,2020-110325(1),아파트,2022-03-29,100,배당종결,0,1,1,1,109,3,87.48,26.46,177.86,53.8,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/110325/122150.jpg,서울 강서구 화곡동 1145,1150010300,1150059100,서울,강서구,화곡동,1145,,305동,10,1002,,서울 강서구 공항대로 382,우장산롯데캐슬,공항대로,382,,07648,37.5556368030986,126.848318501804
506,2020-112058(1),아파트,2022-03-29,80,배당종결,1,967,773,850,88,10,38.2868,11.58,84.9353,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2020/112058/57417_AUTO_132.jpg,서울 중랑구 상봉동 497,1126010200,1126058000,서울,중랑구,상봉동,497,,1407동,8,801,태영아파트,서울 중랑구 상봉중앙로8길 104,태영데시앙아파트,상봉중앙로8길,104,,02078,37.6031459393664,127.092739964795
507,2021-100731(1),아파트,2022-03-29,100,배당종결,0,23,23,28,123,5,1.83,0.55,3.54,1.07,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/100731/107769.jpg,서울 도봉구 도봉동 595,1132010800,1132052100,서울,도봉구,도봉동,595,,101동,10,1005,럭키아파트,서울 도봉구 도봉로 851,럭키아파트,도봉로,851,,01306,37.6792280982444,127.044416589132
508,2019-108337(1),아파트,2022-03-23,64,배당종결,2,1,806,807,64,1,30.48,9.22,90.41,27.35,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2019/108337/12240_AUTO_380.jpg,서울 강남구 청담동 42,1168010400,1168056500,서울,강남구,청담동,42,,102동,5,504,삼성청담아파트,서울 강남구 학동로 405,삼성청담아파트,학동로,405,,06069,37.517916188598,127.042753908694
509,2021-109247(1),아파트,2022-03-23,100,배당종결,0,663,663,695,105,1,40.07,12.12,84.27,25.49,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/109247/59877_AUTO_273.jpg,서울 강서구 공항동 1371,1150010800,1150062000,서울,강서구,공항동,1371,,102동,5,502,해태아파트,서울 강서구 방화대로 259,공항해태아파트,방화대로,259,,07617,37.5637619304778,126.815786689665
510,2021-1582(1),아파트,2022-03-23,80,배당종결,1,493,394,418,85,3,20.06,6.07,39.68,12.0,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/1582/217319.jpg,서울 동대문구 이문동 225,1123011000,1123075000,서울,동대문구,이문동,225,,111동,22,2201,이문이편한세상아파트,서울 동대문구 한천로63길 10,이문e편한세상아파트,한천로63길,10,,02407,37.6045229147922,127.064973013617
511,2021-105279(1),아파트,2022-03-23,100,배당종결,0,860,860,860,100,1,41.8584,12.66,84.6475,25.61,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/105279/281312.jpg,서울 중랑구 상봉동 499,1126010200,1126058000,서울,중랑구,상봉동,499,,1501동,3,302,,서울 중랑구 상봉중앙로8길 76,건영캐스빌,상봉중앙로8길,76,,02080,37.6025354672198,127.091187076268
512,2020-105228(1),아파트,2022-03-22,64,배당종결,2,6,4,5,78,3,108.61,32.85,268.58,81.25,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/105228/9856.jpg,서울 서초구 서초동 1494-4,1165010800,1165053000,서울,서초구,서초동,1494,4,,10,1006,,서울 서초구 명달로 91,더미켈란아파트,명달로,91,,06667,37.4853058456492,127.003304849039
513,2020-108012(1),아파트,2022-03-22,100,배당종결,0,1,1,1,102,2,49.01,14.83,133.5,40.38,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/108012/48826.jpg,서울 강남구 신사동 634-14,1168010700,1168054500,서울,강남구,신사동,634,14,,4,402,,서울 강남구 압구정로42길 46,닛시빌라트,압구정로42길,46,,06020,37.5260044372771,127.034359272107
514,2020-110411(1),아파트,2022-03-22,2,배당종결,3,2,1,2,71,26,69.59,21.05,142.06,42.97,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/110411/51529_01.png,서울 강남구 역삼동 763-16,1168010100,1168065000,서울,강남구,역삼동,763,16,201동,3,304,,서울 강남구 도곡로43길 20,래미안 그레이튼,도곡로43길,20,,06219,37.4965001990472,127.048147354094
515,2021-2759(1),아파트,2022-03-22,80,배당종결,0,250,200,213,86,4,12.897,3.9,29.82,9.02,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/2759/36468_AUTO_153.jpg,서울 금천구 독산동 1095,1154510200,1154561000,서울,금천구,독산동,1095,,12동,3,303,한신아파트,서울 금천구 한내로 62,한신아파트,한내로,62,,08599,37.455554892253,126.889352749787
516,2021-105887(1),아파트,2022-03-22,64,배당종결,2,127,81,81,64,1,5.48,1.66,16.56,5.01,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/105887/165130.jpg,서울 강서구 화곡동 143-6,1150010300,1150059000,서울,강서구,화곡동,143,6,2동,5,501,성재센트리움아파트,서울 강서구 화곡로 176-19,성재센트리움아파트,화곡로,176,19,07727,37.5414637987028,126.841767084008
517,2021-606(1),아파트,2022-03-21,100,배당종결,0,578,578,717,124,8,36.1288,10.93,80.79,24.44,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/606/12437_AUTO_5.jpg,서울 강동구 길동 45,1174010500,1174068500,서울,강동구,길동,45,,,11,1102,,서울 강동구 명일로26길 20,우림루미아트,명일로26길,20,,05300,37.5422712846356,127.14851271438
518,2021-101748(1),아파트,2022-03-16,64,배당종결,2,218,139,170,78,6,24.64,7.45,52.545,15.89,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/101748/162923.jpg,서울 금천구 독산동 993-36,1154510200,1154563000,서울,금천구,독산동,993,36,,2,202,리치힐아파트,서울 금천구 독산로90길 18,리치힐아파트,독산로90길,18,,08554,37.4731711215819,126.905011449873
519,2021-623(1),아파트,2022-03-15,80,배당종결,1,44,35,40,91,3,3.3641,1.02,6.4588,1.95,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/623/143049.jpg,서울 양천구 신월동 1044,1147010300,1147059000,서울,양천구,신월동,1044,,101동,11,1104,정은스카이빌아파트,서울 양천구 신월로11길 36,정은스카이빌아파트,신월로11길,36,,08031,37.5204884978885,126.839688910487
520,2021-104167(1),아파트,2022-03-15,64,배당종결,2,146,93,110,75,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/104167/211756.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11,1103,,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374
521,2020-4370(1),아파트,2022-03-10,80,배당종결,1,6,5,6,97,5,69.5412,21.04,244.98,74.11,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/4370/122663.jpg,서울 강남구 청담동 128,1168010400,1168056500,서울,강남구,청담동,128,,,11,1101,,서울 강남구 도산대로101길 38,상지 카일룸,도산대로101길,38,,06013,37.5268372791447,127.054186724709
522,2020-108906(1),아파트,2022-03-10,100,배당종결,0,1,1,1,106,4,19.096,5.78,163.83,49.56,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2020/108906/37044.jpg,서울 동작구 신대방동 395-66,1159010900,1159068000,서울,동작구,신대방동,395,66,,27,2701,,서울 동작구 보라매로5길 43,보라매삼성쉐르빌,보라매로5길,43,,07071,37.4914351023845,126.923367582379
523,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3,301,현대아파트,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339
524,2021-107559(1),아파트,2022-03-08,80,배당종결,1,2,2,2,84,1,54.08,16.36,72.51,21.93,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/107559/36814.jpg,서울 서초구 반포동 1046,1165010700,1165055000,서울,서초구,반포동,1046,,19동,3,308,,,,,,,,37.5012866269162,126.988927770653
525,2021-1656(1),아파트,2022-03-08,100,배당종결,0,149,149,150,100,1,54.08,16.36,18.5,5.6,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1656/100469.jpg,서울 마포구 공덕동 11-174,1144010200,1144056500,서울,마포구,공덕동,11,174,,1,102,현대아파트,서울 마포구 효창원로95길 35,,효창원로95길,35,,04185,37.5483508072471,126.961915004853
526,2021-1847(1),아파트,2022-03-08,100,배당종결,0,400,400,400,100,1,8.8626,2.68,22.948,6.94,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1847/100904.jpg,서울 용산구 이촌동 399-1,1117012900,1117063000,서울,용산구,이촌동,399,1,102동,3,306,우성아파트,서울 용산구 이촌로 193,우성아파트,이촌로,193,,04421,37.5215939878211,126.968392298696
527,2021-1953(4),아파트,2022-03-08,100,배당종결,0,507,507,400,100,1,8.8626,2.68,15.33,4.64,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1953/22320_AUTO_88.jpg,서울 마포구 공덕동 11-174,1144010200,1144056500,서울,마포구,공덕동,11,174,,6,602,현대아파트,서울 마포구 효창원로95길 35,,효창원로95길,35,,04185,37.5483508072471,126.961915004853
528,2021-1953(5),아파트,2022-03-08,100,배당종결,0,524,524,400,100,1,8.8626,2.68,15.525,4.7,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1953/22320_AUTO_88.jpg,서울 마포구 공덕동 11-174,1144010200,1144056500,서울,마포구,공덕동,11,174,,6,603,현대아파트,서울 마포구 효창원로95길 35,,효창원로95길,35,,04185,37.5483508072471,126.961915004853
529,2021-53305(1),아파트,2022-03-08,80,배당종결,1,2,1,1,90,3,29.028,8.78,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/53305/47135_AUTO_381.jpg,서울 용산구 이촌동 404,1117012900,1117063000,서울,용산구,이촌동,404,,212동,16,1605,한가람아파트,서울 용산구 이촌로 201,한가람아파트,이촌로,201,,04421,37.5215850190543,126.970286646638
530,2021-101741(1),아파트,2022-03-02,80,배당종결,1,810,648,800,99,8,21.78,6.59,84.52,25.57,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101741/34239.jpg,서울 성북구 종암동 132,1129013500,1129070500,서울,성북구,종암동,132,,101동,8,803,,서울 성북구 종암로 132,종암우림카이저팰리스,종암로,132,,02797,37.6019639910993,127.03348913167
531,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6,604,수유벽산아파트,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349
532,2014-26774(1),아파트,2022-02-23,80,배당종결,2,880,704,704,80,1,46.78,14.15,87.57,26.49,http://thumnail.speedauction.co.kr/2016/0328/A052014267741_14118.jpg,서울 노원구 상계동 766-1,1135010500,1135069500,서울,노원구,상계동,766,1,103동,1,104,미도아파트,서울 노원구 덕릉로 459-14,상계미도우편취급소,덕릉로,459,14,01769,37.6462253424076,127.060952224108
533,2021-15(1),아파트,2022-02-23,100,배당종결,0,94,94,101,108,2,2.241,0.68,12.3858,3.75,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2021/15/88603.jpg,서울 도봉구 방학동 271-1,1132010600,1132071000,서울,도봉구,방학동,271,1,21동,8,808,신동아아파트,서울 도봉구 시루봉로 107,신동아1단지아파트,시루봉로,107,,01362,37.6609347988243,127.0267260331
534,2019-1868(1),아파트,2022-02-22,80,배당종결,1,1,928,938,81,1,21.212,6.42,63.05,19.07,http://img1.speedauction.co.kr/new_gamimg/2019/A03/2019/1868/155669.jpg,서울 용산구 이촌동 301-162,1117012900,1117063000,서울,용산구,이촌동,301,162,나동,3,301,건축물대장상:현대맨숀,서울 용산구 이촌로 303,현대아파트,이촌로,303,,04424,37.5186807207506,126.982409049808
535,2021-52425(1),아파트,2022-02-22,100,배당종결,0,725,725,810,112,3,54.38,16.45,129.96,39.31,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2021/52425/18964_AUTO_46.jpg,서울 서대문구 홍은동 394-1,1141011800,1141068500,서울,서대문구,홍은동,394,1,,5,502,,서울 서대문구 명지길 30,신원지벤스타,명지길,30,,03659,37.5796351895812,126.930006927823
536,2020-7276(1),아파트,2022-02-16,64,배당종결,2,804,514,607,76,5,28.476,8.61,58.87,17.81,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/7276/79360.jpg,서울 구로구 신도림동 646,1153010100,1153051000,서울,구로구,신도림동,646,,1107동,10,1002,편한세상아파트,서울 구로구 경인로65길 16-15,신도림4차 e-편한세상,경인로65길,16,15,08208,37.5106003394881,126.886846789329
537,2021-103174(1),아파트,2022-02-16,80,배당종결,1,820,656,783,96,8,44.75,13.54,85.0,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2021/103174/16770_AUTO_287.jpg,서울 성북구 정릉동 1028,1129013300,1129065000,서울,성북구,정릉동,1028,,102동,7,701,,서울 성북구 솔샘로24길 15,정릉 이-편한세상,솔샘로24길,15,,02712,37.6149954353423,127.01024117658
538,2021-52500(2),아파트,2022-02-15,100,배당종결,0,2,2,2,102,1,46.28,14.0,202.45,61.24,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/52500/122222.jpg,서울 용산구 이촌동 302-28,1117012900,1117063000,서울,용산구,이촌동,302,28,,8,801,,서울 용산구 이촌로46길 2,타워맨션,이촌로46길,2,,04427,37.5209729534352,126.964974036103
539,2020-5182(1),아파트,2022-02-15,64,배당종결,2,5,3,4,74,4,124.89,37.78,273.86,82.84,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/5182/20247.jpg,서울 서초구 서초동 1496-24,1165010800,1165053000,서울,서초구,서초동,1496,24,,5,502,,서울 서초구 명달로 97-14,트라움하우스3,명달로,97,14,06660,37.4862024491363,127.002920567616
540,2020-6628(1),아파트,2022-02-15,100,배당종결,0,2,2,2,100,1,47.2524,14.29,108.37,32.78,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2020/6628/121396.jpg,서울 서초구 잠원동 161,1165010600,1165054000,서울,서초구,잠원동,161,,101동,20,2003,,서울 서초구 잠원로14길 32,래미안 신반포 리오센트,잠원로14길,32,,06516,37.5186918751375,127.013638276709
